job,nextJobs,prevJobs,jobExec,isBase,path
PDCOPP0091,PDCOCP0217,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0217,PDCOCP0248,PDCOPP0091,pdco-pdco-retailbusinessbanking-effect-portfolio-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0248,"PBILCP0008, PBILCP0009",PDCOCP0217,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0065,PDCOCP0229,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0229,PDCOCP0320,PDCOPP0065,pdco-pdco-retailbusinessbanking-financing-comex-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0320,"PBILCP0008, PBILCP0009",PDCOCP0229,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0061,PDCOCP0225,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0225,PDCOCP0316,PDCOPP0061,pdco-pdco-retailbusinessbanking-guarantee-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0316,"PBILCP0008, PBILCP0009",PDCOCP0225,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0064,PDCOCP0228,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0228,PDCOCP0319,PDCOPP0064,pdco-pdco-retailbusinessbanking-insurance-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0319,"PBILCP0008, PBILCP0009",PDCOCP0228,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0058,PDCOCP0222,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0222,PDCOCP0313,PDCOPP0058,pdco-pdco-retailbusinessbanking-leasing-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0313,"PBILCP0008, PBILCP0009",PDCOCP0222,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0059,PDCOCP0223,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0223,PDCOCP0314,PDCOPP0059,pdco-pdco-retailbusinessbanking-legal-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0314,"PBILCP0008, PBILCP0009",PDCOCP0223,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0060,PDCOCP0224,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0224,PDCOCP0315,PDCOPP0060,pdco-pdco-retailbusinessbanking-loan-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0315,"PBILCP0008, PBILCP0009",PDCOCP0224,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0054,PDCOCP0218,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0218,PDCOCP0307,PDCOPP0054,pdco-pdco-retailbusinessbanking-loan-portfolio-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0307,"PBILCP0008, PBILCP0009",PDCOCP0218,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0057,PDCOCP0221,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0221,PDCOCP0312,PDCOPP0057,pdco-pdco-retailbusinessbanking-mutual-fund-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0312,"PBILCP0008, PBILCP0009",PDCOCP0221,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0056,PDCOCP0220,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0220,PDCOCP0311,PDCOPP0056,pdco-pdco-retailbusinessbanking-term-account-mis-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0311,"PBILCP0008, PBILCP0009",PDCOCP0220,pdco-pdco-retailbusinessbanking-mis-mov-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0301,PDCOCP0302,#N/A,pdco-pdco-retailbusinessbanking-account-personal-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0300,PDCOCP0302,#N/A,pdco-pdco-retailbusinessbanking-account-personal-complem-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0302,"PDCOCP0A15, PKMOLCP0P01, PKSANCP0P01","PDCOCP0301, PDCOCP0300",pdco-pdco-retailbusinessbanking-account-personal-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0309,PDCOCP0310,#N/A,pdco-pdco-retailbusinessbanking-inter-bnkng-legal-chn-mov-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0310,#N/A,PDCOCP0309,pdco-pdco-retailbusinessbanking-inter-bnkng-legal-chn-mov-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0358,PDCOCP0359,#N/A,pdco-pdco-retailbusinessbanking-intnt-bnkng-mngmt-layer-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0359,#N/A,PDCOCP0358,pdco-pdco-retailbusinessbanking-intnt-bnkng-mngmt-layer-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0298,PDCOCP0299,#N/A,pdco-pdco-retailbusinessbanking-mngmt-layer-detail-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0299,#N/A,PDCOCP0298,pdco-pdco-retailbusinessbanking-mngmt-layer-detail-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0360,PDCOCP0361,#N/A,pdco-pdco-retailbusinessbanking-netcash-payroll-header-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0361,#N/A,PDCOCP0360,pdco-pdco-retailbusinessbanking-netcash-payroll-header-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0278,PDCOCP0400,#N/A,pdco-pdco-retailbusinessbanking-aggregator-cashier-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0400,#N/A,PDCOCP0278,pdco-pdco-retailbusinessbanking-aggregator-cashier-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0295,PDCOCP0417,#N/A,pdco-pdco-retailbusinessbanking-box-register-hist-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0417,#N/A,PDCOCP0295,pdco-pdco-retailbusinessbanking-box-register-hist-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0290,PDCOCP0412,#N/A,pdco-pdco-retailbusinessbanking-box-register-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0412,#N/A,PDCOCP0290,pdco-pdco-retailbusinessbanking-box-register-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0258,PDCOCP0268,#N/A,pdco-pdco-retailbusinessbanking-catalog-services-netcash-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0268,#N/A,PDCOCP0258,pdco-pdco-retailbusinessbanking-catalog-services-netcash-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0254,PDCOCP0264,#N/A,pdco-pdco-retailbusinessbanking-catalog-trans-netcash-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0264,#N/A,PDCOCP0254,pdco-pdco-retailbusinessbanking-catalog-trans-netcash-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0284,PDCOCP0406,#N/A,pdco-pdco-retailbusinessbanking-commissions-range-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0406,#N/A,PDCOCP0284,pdco-pdco-retailbusinessbanking-commissions-range-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0283,PDCOCP0405,#N/A,pdco-pdco-retailbusinessbanking-company-commission-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0405,#N/A,PDCOCP0283,pdco-pdco-retailbusinessbanking-company-commission-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0286,PDCOCP0408,#N/A,pdco-pdco-retailbusinessbanking-customer-enterprises-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0293,PDCOCP0415,#N/A,pdco-pdco-retailbusinessbanking-customer-limits-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0415,#N/A,PDCOCP0293,pdco-pdco-retailbusinessbanking-customer-limits-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0279,PDCOCP0401,#N/A,pdco-pdco-retailbusinessbanking-enterprises-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0401,#N/A,PDCOCP0279,pdco-pdco-retailbusinessbanking-enterprises-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0280,PDCOCP0402,#N/A,pdco-pdco-retailbusinessbanking-establishments-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0402,#N/A,PDCOCP0280,pdco-pdco-retailbusinessbanking-establishments-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0285,PDCOCP0407,#N/A,pdco-pdco-retailbusinessbanking-fee-exceptions-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0255,PDCOCP0265,#N/A,pdco-pdco-retailbusinessbanking-info-services-netcash-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0265,#N/A,PDCOCP0255,pdco-pdco-retailbusinessbanking-info-services-netcash-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0288,PDCOCP0410,#N/A,pdco-pdco-retailbusinessbanking-limit-transaction-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0410,#N/A,PDCOCP0288,pdco-pdco-retailbusinessbanking-limit-transaction-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0282,PDCOCP0404,#N/A,pdco-pe-krb-inr-logoperationsaexp-01,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0404,PCTDCP0P02,PDCOCP0282,pdco-pdco-retailbusinessbanking-log-operation-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0287,PDCOCP0409,#N/A,pdco-pdco-retailbusinessbanking-param-limit-trans-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0409,#N/A,PDCOCP0287,pdco-pdco-retailbusinessbanking-param-limit-trans-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0294,PDCOCP0416,#N/A,pdco-pdco-retailbusinessbanking-penalty-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0256,PDCOCP0266,#N/A,pdco-pdco-retailbusinessbanking-profile-channel-altv-net-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0266,#N/A,PDCOCP0256,pdco-pdco-retailbusinessbanking-profile-channel-altv-net-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0257,PDCOCP0267,#N/A,pdco-pdco-retailbusinessbanking-profile-cust-altv-channel-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0267,#N/A,PDCOCP0257,pdco-pdco-retailbusinessbanking-profile-cust-altv-channel-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0281,PDCOCP0403,#N/A,pdco-pdco-retailbusinessbanking-terminal-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0403,#N/A,PDCOCP0281,pdco-pdco-retailbusinessbanking-terminal-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0289,PDCOCP0411,#N/A,pdco-pdco-retailbusinessbanking-trans-corresp-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0411,#N/A,PDCOCP0289,pdco-pdco-retailbusinessbanking-trans-corresp-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0292,PDCOCP0414,#N/A,pdco-pdco-retailbusinessbanking-transactions-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0414,#N/A,PDCOCP0292,pdco-pdco-retailbusinessbanking-transactions-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0259,PDCOCP0269,#N/A,pdco-pdco-retailbusinessbanking-user-cust-altv-channel-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0269,#N/A,PDCOCP0259,pdco-pdco-retailbusinessbanking-user-cust-altv-channel-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0291,PDCOCP0413,#N/A,pdco-pdco-retailbusinessbanking-users-saex-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0413,#N/A,PDCOCP0291,pdco-pdco-retailbusinessbanking-users-saex-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0088,PDCOCP0424,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0424,PDCOCP0275,PDCOPP0088,pdco-pdco-retailbusinessbanking-access-customer-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0275,#N/A,PDCOCP0424,pdco-pdco-retailbusinessbanking-access-customer-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0084,PDCOCP0420,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0420,PDCOCP0271,PDCOPP0084,pdco-pdco-retailbusinessbanking-agents-plus-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0271,PCTDCP0P02,PDCOCP0420,pdco-pdco-retailbusinessbanking-agents-plus-mov-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0089,PDCOCP0425,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0425,PDCOCP0276,PDCOPP0089,pdco-pdco-retailbusinessbanking-catalog-operator-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0276,#N/A,PDCOCP0425,pdco-pdco-retailbusinessbanking-catalog-operator-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0086,PDCOCP0422,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0422,PDCOCP0273,PDCOPP0086,pdco-pdco-retailbusinessbanking-front-office-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0273,PCTDCP0P02,PDCOCP0422,pdco-pdco-retailbusinessbanking-front-office-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0087,PDCOCP0423,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0423,PDCOCP0274,PDCOPP0087,pdco-pdco-retailbusinessbanking-front-office-oper-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0274,#N/A,PDCOCP0423,pdco-pdco-retailbusinessbanking-front-office-oper-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0083,PDCOCP0419,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0419,PDCOCP0270,PDCOPP0083,pdco-pdco-retailbusinessbanking-inter-bank-hire-net-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0270,#N/A,PDCOCP0419,pdco-pdco-retailbusinessbanking-inter-bank-hire-net-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0085,PDCOCP0421,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0421,PDCOCP0272,PDCOPP0085,pdco-pdco-retailbusinessbanking-payments-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0272,PCTDCP0P02,PDCOCP0421,pdco-pdco-retailbusinessbanking-payments-mov-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0090,PDCOCP0426,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0426,PDCOCP0277,PDCOPP0090,pdco-pdco-retailbusinessbanking-redex-mov-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0277,#N/A,PDCOCP0426,pdco-pdco-retailbusinessbanking-redex-mov-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0241,PDCOCP0366,#N/A,pdco-pdco-customerinformation-email-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0366,#N/A,PDCOCP0241,pdco-pdco-customerinformation-email-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0239,PDCOCP0237,#N/A,pdco-pdco-customerinformation-phone-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0237,#N/A,PDCOCP0239,pdco-pdco-customerinformation-phone-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0240,PDCOCP0238,#N/A,pdco-pdco-customerinformation-email-affiliates-eecc-tc-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0238,#N/A,PDCOCP0240,pdco-pdco-customerinformation-email-affiliates-eecc-tc-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0304,PDCOCP0305,#N/A,pdco-pdco-customerinformation-phone-affiliates-eecc-tc-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0305,#N/A,PDCOCP0304,pdco-pdco-customerinformation-phone-affiliates-eecc-tc-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOPP0092,PDCOCP0236,#N/A,multi_tpt.sh,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0236,PDCOCP0368,PDCOPP0092,pdco-pdco-customerinformation-affiliations-legal-person-raw,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0368,#N/A,PDCOCP0236,pdco-pdco-customerinformation-affiliations-legal-person-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0460,PDCOCP0461,#N/A,pdco-pdco-customerinformation-affil-eecc-tc-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0461,#N/A,PDCOCP0460,pdco-pdco-customerinformation-affil-eecc-tc-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0242,PDCOCP0367,#N/A,pdco-pdco-customerinformation-email-affiliates-infomail-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0367,#N/A,PDCOCP0242,pdco-pdco-customerinformation-email-affiliates-infomail-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0235,"PDCOCP0246, PKMOLCP0P09",#N/A,pdco-pdco-finance-loan-master-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0246,#N/A,PDCOCP0235,pdco-pdco-finance-loan-master-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0433,"PDCOCP0439, PDCOCP0441",#N/A,pdco-pdco-customerinformation-address-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0439,#N/A,"PDCOCP0433, PDCOCP0434",pdco-pdco-customerinformation-address-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0441,#N/A,"PDCOCP0433, PDCOCP0434",pdco-pdco-customerinformation-address-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0429,"PDCOCP0430, PDCOTP0051",#N/A,pdco-pdco-customerinformation-mark-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0430,PKCSNCP0C02,PDCOCP0429,pdco-pdco-customerinformation-mark-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0427,"PDCOCP0428, PKMOLCP0P10",#N/A,pdco-pdco-customerinformation-participants-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0428,"PCTDCP0P02, PKPFMCP0P05, PKPFMCP0P07",PDCOCP0427,pdco-pdco-customerinformation-participants-people-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0434,"PDCOCP0439, PDCOCP0441, PDCOCP0437, PKMOLCP0P10",#N/A,pdco-pdco-customerinformation-basic-data-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0435,PDCOCP0437,#N/A,pdco-pdco-customerinformation-complementary-data-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0436,PDCOCP0437,#N/A,pdco-pdco-customerinformation-economic-information-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0438,PDCOCP0437,#N/A,pdco-pdco-customerinformation-socioeconomic-profile-people-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0437,"PDCOCP0C27, PKBTQCP0C05, PCTDCP0P02, PKPFMCP0P07","PDCOCP0434, PDCOCP0435, PDCOCP0436, PDCOCP0438",pdco-pdco-customerinformation-people-daily-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0431,PDCOCP0432,#N/A,pdco-pdco-customerinformation-portfolio-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0432,#N/A,PDCOCP0431,pdco-pdco-customerinformation-portfolio-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0485,PDCOCP0486,#N/A,pdco-pdco-bin-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0486,"PBILCP0006, PBILCP0013",PDCOCP0485,pdco-pdco-bin-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0369,PDCOCP0370,#N/A,pdco-pdco-retailbusinessbanking-mutual-funds-products-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0370,#N/A,PDCOCP0369,pdco-pdco-retailbusinessbanking-mutual-funds-products-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0389,PDCOCP0390,#N/A,pdco-pdco-retailbusinessbanking-ffmm-participant-accounts-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0390,#N/A,PDCOCP0389,pdco-pdco-retailbusinessbanking-ffmm-participant-accounts-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0391,PDCOCP0392,#N/A,pdco-pdco-retailbusinessbanking-fund-participants-mov-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0392,#N/A,PDCOCP0391,pdco-pdco-retailbusinessbanking-fund-participants-mov-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0393,PDCOCP0394,#N/A,pdco-pdco-retailbusinessbanking-log-fund-mutual-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0394,PBILCP0008,PDCOCP0393,pdco-pdco-retailbusinessbanking-log-fund-mutual-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0395,PDCOCP0396,#N/A,pdco-pdco-retailbusinessbanking-mutual-funds-quotations-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0396,#N/A,PDCOCP0395,pdco-pdco-retailbusinessbanking-mutual-funds-quotations-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0397,PDCOCP0398,#N/A,pdco-pdco-retailbusinessbanking-retentions-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0398,#N/A,PDCOCP0397,pdco-pdco-retailbusinessbanking-retentions-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0399,PDCOCP0440,#N/A,pdco-pdco-retailbusinessbanking-establishments-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0440,"PKMOLCP0P02, PKMOLCP0P05",PDCOCP0399,pdco-pdco-retailbusinessbanking-establishments-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0443,PDCOCP0444,#N/A,pdco-pdco-retailbusinessbanking-telephone-banking-ivr-mov-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0444,#N/A,PDCOCP0443,pdco-pdco-retailbusinessbanking-telephone-banking-ivr-mov-master,FALSE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
PDCOCP0445,PDCOCP0446,#N/A,pdco-pdco-retailbusinessbanking-collection-center-catalog-raw,TRUE,./xmls/Local/PDCO/CR-PEDCODIA-T02.xml
